txn_id,day,customer_id,time_of_day,product,price_shown,bought
669,1,9034,morning,coffee,3.81,0
670,1,13,afternoon,matcha,10.57,0
671,1,1365,morning,coffee,3.81,0
672,1,3802,morning,coffee,3.81,1
673,1,3788,morning,croissant,5.83,1
674,1,3996,afternoon,matcha,10.57,1
675,1,4500,morning,croissant,5.83,0
676,1,9989,morning,croissant,5.83,0
677,1,531,morning,coffee,3.81,0
678,1,457,afternoon,matcha,10.57,0
679,1,2306,morning,coffee,3.81,0
680,1,4144,afternoon,cookie,2.29,0
681,1,2744,afternoon,cookie,2.29,1
682,1,5142,morning,coffee,3.81,0
683,1,1799,morning,matcha,10.57,0
684,1,8786,afternoon,muffin,2.63,0
685,1,2723,morning,croissant,5.83,0
686,1,8156,afternoon,croissant,5.83,0
687,1,7404,morning,coffee,3.81,1
688,1,1935,afternoon,matcha,10.57,0
689,1,112,morning,cookie,2.29,0
690,1,4535,morning,croissant,5.83,0
691,1,5070,afternoon,muffin,2.63,0
692,1,4544,afternoon,cookie,2.29,1
693,1,8035,morning,matcha,10.57,0
694,1,7523,morning,matcha,10.57,0
695,1,819,afternoon,croissant,5.83,0
696,1,2963,morning,muffin,2.63,0
697,1,987,morning,muffin,2.63,0
698,1,3352,afternoon,cookie,2.29,0
699,1,7399,morning,matcha,10.57,0
700,1,3248,afternoon,muffin,2.63,0
701,1,9953,afternoon,matcha,10.57,1
702,1,2965,afternoon,coffee,3.81,0
703,1,3684,morning,coffee,3.81,1
704,1,812,afternoon,croissant,5.83,0
705,1,3889,morning,muffin,2.63,0
706,1,108,morning,coffee,3.81,1
707,1,5788,morning,cookie,2.29,0
708,1,4518,morning,matcha,10.57,0
709,1,1172,morning,coffee,3.81,1
710,1,7993,morning,croissant,5.83,0
711,1,407,afternoon,matcha,10.57,1
712,1,3510,morning,croissant,5.83,0
713,1,3757,afternoon,coffee,3.81,1
714,1,6080,morning,coffee,3.81,0
715,1,5109,afternoon,coffee,3.81,0
716,1,9527,afternoon,matcha,10.57,0
717,1,9852,morning,muffin,2.63,1
718,1,4045,morning,coffee,3.81,1
719,1,9806,afternoon,coffee,3.81,0
720,1,3571,afternoon,cookie,2.29,1
721,1,2412,morning,matcha,10.57,0
722,1,8972,morning,muffin,2.63,1
723,1,4382,morning,matcha,10.57,0
724,1,8163,morning,matcha,10.57,0
725,1,4388,morning,croissant,5.83,0
726,1,768,morning,croissant,5.83,1
727,1,5948,morning,coffee,3.81,1
728,1,8262,afternoon,cookie,2.29,0
729,1,264,morning,muffin,2.63,0
730,1,7631,afternoon,muffin,2.63,0
731,1,7936,afternoon,matcha,10.57,0
732,1,9990,afternoon,coffee,3.81,0
733,1,2574,morning,coffee,3.81,0
734,1,538,morning,muffin,2.63,0
735,1,9536,afternoon,croissant,5.83,0
736,1,2825,morning,croissant,5.83,0
737,1,4915,afternoon,coffee,3.81,0
738,1,804,afternoon,muffin,2.63,1
739,1,870,morning,coffee,3.81,0
740,1,9859,morning,coffee,3.81,0
741,1,8293,afternoon,muffin,2.63,0
742,1,4778,morning,cookie,2.29,0
743,1,7065,morning,matcha,10.57,0
744,1,7886,afternoon,matcha,10.57,0
745,1,382,morning,coffee,3.81,1
746,1,1402,morning,croissant,5.83,1
747,1,5631,afternoon,cookie,2.29,1
748,1,2426,afternoon,muffin,2.63,0
749,1,2481,morning,muffin,2.63,0
750,1,9141,afternoon,muffin,2.63,0
751,1,5828,morning,cookie,2.29,1
752,1,6968,morning,muffin,2.63,0
753,1,429,morning,cookie,2.29,0
754,1,8938,afternoon,muffin,2.63,0
755,1,6419,morning,coffee,3.81,1
756,1,3452,afternoon,cookie,2.29,0
757,1,8099,afternoon,cookie,2.29,0
758,1,4117,morning,cookie,2.29,0
759,1,2072,afternoon,coffee,3.81,0
760,1,120,afternoon,muffin,2.63,1
761,1,983,morning,cookie,2.29,0
762,1,3979,afternoon,croissant,5.83,0
763,1,890,morning,croissant,5.83,0
764,1,1598,morning,matcha,10.57,0
765,1,3764,morning,coffee,3.81,0
766,1,1584,afternoon,croissant,5.83,0
767,1,9490,morning,cookie,2.29,0
768,1,2725,afternoon,croissant,5.83,0
769,1,2440,afternoon,matcha,10.57,0
770,1,5039,morning,muffin,2.63,0
771,1,3642,morning,croissant,5.83,0
772,1,4145,afternoon,matcha,10.57,1
773,1,835,afternoon,matcha,10.57,0
774,1,3880,afternoon,muffin,2.63,0
775,1,3695,afternoon,matcha,10.57,1
776,1,5704,morning,coffee,3.81,1
777,1,7032,morning,cookie,2.29,0
778,1,5919,afternoon,croissant,5.83,0
779,1,7133,afternoon,muffin,2.63,0
780,1,9448,morning,coffee,3.81,1
781,1,4477,morning,muffin,2.63,0
782,1,2284,afternoon,croissant,5.83,0
783,1,6668,afternoon,coffee,3.81,0
784,1,1214,afternoon,matcha,10.57,0
785,1,2662,afternoon,muffin,2.63,0
786,1,3196,afternoon,matcha,10.57,0
787,1,5417,afternoon,cookie,2.29,0
788,1,2330,afternoon,croissant,5.83,0
789,1,6341,morning,croissant,5.83,1
790,1,625,afternoon,matcha,10.57,0
791,1,5719,afternoon,cookie,2.29,0
792,1,6423,afternoon,cookie,2.29,0
793,1,4695,afternoon,cookie,2.29,0
794,1,923,morning,muffin,2.63,1
795,1,7562,afternoon,cookie,2.29,0
796,1,1712,morning,coffee,3.81,0
797,1,8115,afternoon,cookie,2.29,0
798,1,743,afternoon,cookie,2.29,0
799,1,6308,afternoon,matcha,10.57,0
800,1,159,afternoon,coffee,3.81,0
801,1,1700,morning,croissant,5.83,1
802,1,7340,morning,croissant,5.83,0
803,1,443,morning,coffee,3.81,0
804,1,7596,morning,coffee,3.81,0
805,1,8290,afternoon,cookie,2.29,0
806,1,3598,morning,cookie,2.29,0
807,1,4023,afternoon,cookie,2.29,0
808,1,9209,morning,croissant,5.83,0
809,1,600,morning,coffee,3.81,0
810,1,4597,morning,coffee,3.81,1
811,1,6372,morning,croissant,5.83,0
812,1,2384,morning,croissant,5.83,0
813,1,157,afternoon,coffee,3.81,0
814,1,3262,afternoon,muffin,2.63,1
815,1,972,morning,croissant,5.83,0
816,1,4507,morning,matcha,10.57,1
817,1,6271,afternoon,matcha,10.57,0
818,1,3648,afternoon,muffin,2.63,0
819,1,2351,afternoon,matcha,10.57,0
820,1,7685,afternoon,croissant,5.83,0
821,1,1950,afternoon,cookie,2.29,0
822,1,1198,morning,coffee,3.81,1
823,1,3320,afternoon,croissant,5.83,1
824,1,9563,morning,cookie,2.29,0
825,1,6678,morning,muffin,2.63,1
826,1,225,afternoon,croissant,5.83,1
827,1,1743,morning,cookie,2.29,0
828,1,8707,afternoon,matcha,10.57,0
829,1,7440,afternoon,muffin,2.63,0
830,1,5430,morning,coffee,3.81,1
831,1,1790,afternoon,muffin,2.63,0
832,1,9995,afternoon,matcha,10.57,1
833,1,9923,afternoon,matcha,10.57,1
834,1,377,afternoon,matcha,10.57,0
835,1,5294,afternoon,cookie,2.29,0
836,1,8700,morning,croissant,5.83,1
837,1,4027,afternoon,croissant,5.83,0
838,1,7253,afternoon,cookie,2.29,0
839,1,3380,afternoon,coffee,3.81,0
840,1,8961,morning,cookie,2.29,0
841,1,4199,morning,coffee,3.81,1
842,1,5260,morning,croissant,5.83,1
843,1,5843,afternoon,matcha,10.57,1
844,1,7984,morning,coffee,3.81,1
845,1,8903,afternoon,coffee,3.81,0
846,1,6286,afternoon,matcha,10.57,0
847,1,6153,morning,coffee,3.81,0
848,1,5481,morning,croissant,5.83,0
849,1,1263,afternoon,cookie,2.29,0
850,1,4413,morning,muffin,2.63,1
851,1,853,afternoon,croissant,5.83,0
852,1,4963,afternoon,matcha,10.57,0
853,1,9568,afternoon,cookie,2.29,0
854,1,1372,morning,coffee,3.81,0
855,1,9399,morning,croissant,5.83,0
856,1,8524,morning,coffee,3.81,0
857,1,5676,afternoon,matcha,10.57,0
858,1,6031,afternoon,croissant,5.83,0
859,1,7530,afternoon,coffee,3.81,0
860,1,2167,morning,croissant,5.83,0
861,1,3787,afternoon,cookie,2.29,0
862,1,974,morning,coffee,3.81,0
863,1,8910,morning,coffee,3.81,1
864,1,4807,morning,croissant,5.83,0
865,1,9149,afternoon,cookie,2.29,0
866,1,1414,morning,croissant,5.83,0
867,1,2900,morning,coffee,3.81,1
868,1,5303,afternoon,muffin,2.63,0
869,1,8915,morning,coffee,3.81,1
870,1,8057,afternoon,muffin,2.63,0
871,1,5495,afternoon,coffee,3.81,0
872,1,2772,afternoon,coffee,3.81,1
873,1,6110,afternoon,matcha,10.57,1
874,1,5929,afternoon,matcha,10.57,0
875,1,392,morning,croissant,5.83,1
876,1,5234,morning,coffee,3.81,0
877,1,5623,afternoon,cookie,2.29,0
878,1,8226,afternoon,croissant,5.83,0
879,1,8148,morning,croissant,5.83,0
880,1,302,afternoon,cookie,2.29,0
881,1,1647,morning,muffin,2.63,1
882,1,5443,afternoon,coffee,3.81,1
883,1,1006,afternoon,matcha,10.57,1
884,1,2398,morning,muffin,2.63,0
885,1,5588,morning,croissant,5.83,1
886,1,651,morning,coffee,3.81,0
887,1,4846,morning,croissant,5.83,0
888,1,9464,afternoon,cookie,2.29,0
889,1,4738,afternoon,cookie,2.29,0
890,1,8005,morning,cookie,2.29,0
891,1,1534,afternoon,muffin,2.63,0
892,1,5756,morning,croissant,5.83,1
893,1,9688,morning,croissant,5.83,0
894,1,4616,morning,muffin,2.63,1
895,1,9533,morning,muffin,2.63,0
896,1,1830,afternoon,matcha,10.57,0
897,1,3856,afternoon,matcha,10.57,0
898,1,3441,afternoon,coffee,3.81,0
899,1,9965,morning,croissant,5.83,1
900,1,9108,afternoon,croissant,5.83,1
901,1,5324,morning,coffee,3.81,1
902,1,332,afternoon,croissant,5.83,1
903,1,9218,morning,matcha,10.57,0
904,1,9754,afternoon,muffin,2.63,1
905,1,5850,afternoon,coffee,3.81,0
906,1,6569,morning,matcha,10.57,1
907,1,9199,afternoon,muffin,2.63,0
908,1,5465,afternoon,muffin,2.63,1
909,1,2382,afternoon,cookie,2.29,0
910,1,3565,morning,coffee,3.81,1
911,1,3980,morning,coffee,3.81,1
912,1,1031,morning,coffee,3.81,1
913,1,5223,morning,cookie,2.29,1
914,1,9960,morning,coffee,3.81,1
915,1,3578,afternoon,muffin,2.63,0
916,1,9065,morning,cookie,2.29,0
917,1,1893,afternoon,matcha,10.57,0
918,1,7298,morning,croissant,5.83,0
919,1,2586,morning,coffee,3.81,1
920,1,4421,morning,coffee,3.81,0
921,1,8682,morning,coffee,3.81,0
922,1,7241,morning,muffin,2.63,0
923,1,4171,afternoon,muffin,2.63,0
924,1,6744,morning,muffin,2.63,0
925,1,7312,afternoon,cookie,2.29,1
926,1,2910,afternoon,cookie,2.29,0
927,1,4815,afternoon,muffin,2.63,0
928,1,3473,morning,matcha,10.57,0
929,1,3329,morning,matcha,10.57,0
930,1,9650,morning,muffin,2.63,1
931,1,7705,morning,croissant,5.83,1
932,1,4879,morning,cookie,2.29,0
933,1,562,afternoon,matcha,10.57,1
934,1,9395,afternoon,croissant,5.83,0
935,1,8217,afternoon,croissant,5.83,1
936,1,2838,afternoon,coffee,3.81,0
937,1,346,morning,muffin,2.63,1
938,1,3241,morning,croissant,5.83,0
939,1,8568,morning,matcha,10.57,0
940,1,3701,morning,croissant,5.83,1
941,1,4891,morning,croissant,5.83,1
942,1,2748,morning,muffin,2.63,0
943,1,8357,morning,muffin,2.63,1
944,1,7500,afternoon,cookie,2.29,0
945,1,8451,morning,croissant,5.83,0
946,1,9729,morning,muffin,2.63,0
947,1,6435,morning,coffee,3.81,0
948,1,4907,morning,muffin,2.63,0
949,1,2794,morning,cookie,2.29,0
950,1,3942,afternoon,cookie,2.29,0
951,1,8077,morning,croissant,5.83,0
952,1,5183,morning,croissant,5.83,1
953,1,708,morning,coffee,3.81,1
954,1,8265,morning,coffee,3.81,0
955,1,3931,afternoon,matcha,10.57,0
956,1,4276,morning,coffee,3.81,0
957,1,5267,morning,coffee,3.81,1
958,1,4940,afternoon,croissant,5.83,0
959,1,5502,morning,croissant,5.83,0
960,1,8467,morning,cookie,2.29,0
961,1,2222,morning,matcha,10.57,0
962,1,9936,morning,muffin,2.63,0
963,1,1954,morning,croissant,5.83,0
964,1,9385,morning,muffin,2.63,0
965,1,5738,morning,croissant,5.83,0
966,1,7309,afternoon,cookie,2.29,0
967,1,4902,morning,muffin,2.63,0
968,1,4604,morning,muffin,2.63,1
969,1,8730,afternoon,muffin,2.63,0
970,1,9643,morning,coffee,3.81,1
971,1,9516,morning,matcha,10.57,0
972,1,9492,morning,matcha,10.57,0
973,1,343,morning,cookie,2.29,0
974,1,6700,afternoon,cookie,2.29,0
975,1,6045,afternoon,matcha,10.57,1
976,1,4234,morning,coffee,3.81,0
977,1,3887,morning,coffee,3.81,1
978,1,8279,morning,cookie,2.29,0
979,1,4873,afternoon,cookie,2.29,1
980,1,9617,afternoon,cookie,2.29,0
981,1,9177,afternoon,matcha,10.57,0
982,1,4693,morning,coffee,3.81,1
983,1,1376,afternoon,croissant,5.83,0
984,1,6586,morning,croissant,5.83,0
985,1,7045,morning,muffin,2.63,0
986,1,1093,afternoon,coffee,3.81,0
987,1,7060,morning,coffee,3.81,0
988,1,3812,morning,coffee,3.81,0
989,1,3778,morning,muffin,2.63,0
990,1,7456,morning,croissant,5.83,0
991,1,3224,morning,coffee,3.81,1
992,1,8247,afternoon,muffin,2.63,0
993,1,9431,morning,croissant,5.83,0
994,1,7152,afternoon,muffin,2.63,1
995,1,8097,morning,croissant,5.83,0
996,1,4629,morning,croissant,5.83,0
997,1,4099,afternoon,matcha,10.57,0
998,1,8470,morning,croissant,5.83,0
999,1,7462,morning,croissant,5.83,1
1000,1,9080,morning,matcha,10.57,1
1001,1,314,morning,coffee,3.81,1
1002,1,5969,afternoon,matcha,10.57,0
1003,1,5903,morning,matcha,10.57,0
1004,1,3774,morning,muffin,2.63,1
1005,1,1777,afternoon,coffee,3.81,0
1006,1,3640,afternoon,matcha,10.57,0
1007,1,2282,morning,coffee,3.81,0
1008,1,4971,afternoon,cookie,2.29,0
1009,1,7782,morning,cookie,2.29,0
1010,1,1284,morning,croissant,5.83,0
1011,1,1975,afternoon,cookie,2.29,0
1012,1,5284,afternoon,muffin,2.63,0
1013,1,1136,afternoon,cookie,2.29,0
1014,1,5744,morning,coffee,3.81,1
1015,1,5852,morning,croissant,5.83,1
1016,2,1956,afternoon,cookie,2.67,0
1017,2,9122,morning,matcha,8.88,1
1018,2,2314,morning,coffee,3.02,0
1019,2,1396,morning,muffin,3.97,0
1020,2,7214,morning,coffee,3.02,1
1021,2,3454,afternoon,coffee,3.02,0
1022,2,5397,afternoon,croissant,5.33,0
1023,2,2571,afternoon,cookie,2.67,0
1024,2,6089,morning,cookie,2.67,0
1025,2,9673,morning,coffee,3.02,1
1026,2,103,morning,coffee,3.02,1
1027,2,5838,morning,croissant,5.33,1
1028,2,7369,afternoon,croissant,5.33,0
1029,2,3960,morning,muffin,3.97,0
1030,2,8719,afternoon,cookie,2.67,0
1031,2,3309,morning,muffin,3.97,0
1032,2,9788,morning,coffee,3.02,0
1033,2,390,morning,muffin,3.97,1
1034,2,7524,morning,coffee,3.02,1
1035,2,1237,morning,croissant,5.33,1
1036,2,3940,morning,cookie,2.67,0
1037,2,5608,morning,cookie,2.67,0
1038,2,4842,morning,muffin,3.97,0
1039,2,8753,afternoon,coffee,3.02,1
1040,2,9977,morning,coffee,3.02,1
1041,2,9851,morning,croissant,5.33,1
1042,2,7164,morning,coffee,3.02,1
1043,2,6782,morning,muffin,3.97,0
1044,2,693,afternoon,cookie,2.67,0
1045,2,865,morning,muffin,3.97,0
1046,2,9606,morning,muffin,3.97,0
1047,2,9170,afternoon,coffee,3.02,0
1048,2,7021,morning,coffee,3.02,1
1049,2,5450,afternoon,matcha,8.88,0
1050,2,613,morning,croissant,5.33,0
1051,2,4238,afternoon,matcha,8.88,0
1052,2,2242,afternoon,cookie,2.67,0
1053,2,8438,morning,coffee,3.02,1
1054,2,3600,afternoon,matcha,8.88,0
1055,2,5204,afternoon,muffin,3.97,0
1056,2,8416,morning,croissant,5.33,0
1057,2,8368,afternoon,cookie,2.67,0
1058,2,2856,afternoon,muffin,3.97,0
1059,2,5905,morning,matcha,8.88,0
1060,2,3210,morning,matcha,8.88,0
1061,2,6197,afternoon,muffin,3.97,0
1062,2,8879,morning,croissant,5.33,0
1063,2,9962,morning,croissant,5.33,1
1064,2,9322,morning,muffin,3.97,0
1065,2,8511,morning,croissant,5.33,1
1066,2,6525,morning,coffee,3.02,1
1067,2,423,afternoon,cookie,2.67,0
1068,2,1572,morning,croissant,5.33,0
1069,2,1029,afternoon,cookie,2.67,0
1070,2,462,afternoon,coffee,3.02,0
1071,2,1196,afternoon,matcha,8.88,0
1072,2,7057,afternoon,coffee,3.02,0
1073,2,9337,afternoon,cookie,2.67,0
1074,2,7033,afternoon,matcha,8.88,1
1075,2,4165,morning,coffee,3.02,1
1076,2,2966,morning,coffee,3.02,1
1077,2,2268,afternoon,coffee,3.02,1
1078,2,9986,morning,croissant,5.33,0
1079,2,3638,afternoon,matcha,8.88,0
1080,2,3074,afternoon,matcha,8.88,1
1081,2,2231,morning,cookie,2.67,0
1082,2,8935,morning,muffin,3.97,0
1083,2,4720,afternoon,cookie,2.67,0
1084,2,5845,morning,coffee,3.02,1
1085,2,4132,morning,coffee,3.02,0
1086,2,9327,afternoon,coffee,3.02,1
1087,2,215,afternoon,cookie,2.67,0
1088,2,1022,morning,coffee,3.02,0
1089,2,3670,afternoon,cookie,2.67,0
1090,2,3053,morning,coffee,3.02,0
1091,2,4536,afternoon,cookie,2.67,0
1092,2,1183,morning,matcha,8.88,0
1093,2,17,morning,croissant,5.33,1
1094,2,135,morning,matcha,8.88,1
1095,2,1587,morning,muffin,3.97,0
1096,2,5818,afternoon,muffin,3.97,0
1097,2,9972,morning,coffee,3.02,0
1098,2,2159,afternoon,cookie,2.67,1
1099,2,398,morning,coffee,3.02,1
1100,2,1032,morning,muffin,3.97,0
1101,2,4716,afternoon,muffin,3.97,1
1102,2,617,afternoon,cookie,2.67,0
1103,2,1962,morning,matcha,8.88,0
1104,2,3716,afternoon,matcha,8.88,0
1105,2,1025,afternoon,matcha,8.88,0
1106,2,2887,morning,coffee,3.02,0
1107,2,207,morning,muffin,3.97,0
1108,2,3184,afternoon,coffee,3.02,0
1109,2,6886,afternoon,croissant,5.33,0
1110,2,9154,morning,croissant,5.33,0
1111,2,9086,morning,cookie,2.67,0
1112,2,4339,morning,croissant,5.33,0
1113,2,200,afternoon,muffin,3.97,0
1114,2,929,morning,coffee,3.02,1
1115,2,3364,morning,muffin,3.97,0
1116,2,5096,morning,cookie,2.67,0
1117,2,7120,morning,matcha,8.88,0
1118,2,2460,morning,coffee,3.02,0
1119,2,4782,afternoon,croissant,5.33,0
1120,2,3808,afternoon,matcha,8.88,0
1121,2,8845,morning,muffin,3.97,0
1122,2,2394,afternoon,muffin,3.97,0
1123,2,9015,afternoon,croissant,5.33,0
1124,2,1967,morning,muffin,3.97,1
1125,2,3674,afternoon,matcha,8.88,1
1126,2,8200,morning,muffin,3.97,0
1127,2,2974,morning,muffin,3.97,1
1128,2,8844,morning,coffee,3.02,1
1129,2,8908,afternoon,cookie,2.67,0
1130,2,3108,morning,matcha,8.88,1
1131,2,4458,afternoon,cookie,2.67,0
1132,2,9524,morning,muffin,3.97,0
1133,2,1227,morning,muffin,3.97,0
1134,2,1618,afternoon,muffin,3.97,0
1135,2,1960,morning,matcha,8.88,0
1136,2,3599,morning,coffee,3.02,1
1137,2,8823,afternoon,matcha,8.88,0
1138,2,8692,morning,coffee,3.02,0
1139,2,7583,morning,matcha,8.88,0
1140,2,5381,morning,croissant,5.33,0
1141,2,8232,afternoon,croissant,5.33,0
1142,2,3122,afternoon,cookie,2.67,0
1143,2,661,morning,muffin,3.97,0
1144,2,3976,morning,muffin,3.97,0
1145,2,3426,morning,cookie,2.67,0
1146,2,95,afternoon,matcha,8.88,0
1147,2,7082,morning,coffee,3.02,1
1148,2,4696,afternoon,muffin,3.97,0
1149,2,5314,morning,croissant,5.33,0
1150,2,2415,morning,matcha,8.88,0
1151,2,920,morning,matcha,8.88,0
1152,2,2653,morning,muffin,3.97,0
1153,2,5478,afternoon,croissant,5.33,0
1154,2,2827,afternoon,coffee,3.02,0
1155,2,706,morning,muffin,3.97,0
1156,2,6422,morning,croissant,5.33,1
1157,2,16,morning,matcha,8.88,0
1158,2,8750,afternoon,cookie,2.67,0
1159,2,6523,afternoon,muffin,3.97,0
1160,2,7757,morning,cookie,2.67,0
1161,2,8300,afternoon,matcha,8.88,1
1162,2,6781,morning,coffee,3.02,1
1163,2,3000,morning,muffin,3.97,0
1164,2,6737,morning,coffee,3.02,1
1165,2,9309,morning,coffee,3.02,1
1166,2,1661,morning,cookie,2.67,0
1167,2,1684,morning,croissant,5.33,0
1168,2,5921,morning,coffee,3.02,0
1169,2,8840,afternoon,croissant,5.33,0
1170,2,6313,morning,croissant,5.33,0
1171,2,5635,morning,croissant,5.33,0
1172,2,2642,morning,matcha,8.88,1
1173,2,2015,morning,cookie,2.67,0
1174,2,6683,afternoon,cookie,2.67,0
1175,2,3051,morning,coffee,3.02,1
1176,2,1210,morning,coffee,3.02,1
1177,2,1224,morning,coffee,3.02,1
1178,2,8197,morning,coffee,3.02,0
1179,2,7292,morning,coffee,3.02,0
1180,2,3972,morning,coffee,3.02,1
1181,2,8548,morning,coffee,3.02,1
1182,2,4722,morning,coffee,3.02,1
1183,2,1528,morning,croissant,5.33,1
1184,2,8187,morning,croissant,5.33,0
1185,2,6397,afternoon,cookie,2.67,0
1186,2,7126,afternoon,matcha,8.88,0
1187,2,6665,afternoon,croissant,5.33,0
1188,2,5785,morning,matcha,8.88,0
1189,2,3009,afternoon,muffin,3.97,0
1190,2,3806,afternoon,muffin,3.97,0
1191,2,4598,morning,coffee,3.02,1
1192,2,852,afternoon,matcha,8.88,0
1193,2,1765,afternoon,coffee,3.02,0
1194,2,3878,morning,muffin,3.97,0
1195,2,5574,afternoon,cookie,2.67,0
1196,2,2845,afternoon,matcha,8.88,0
1197,2,4674,morning,muffin,3.97,0
1198,2,1601,afternoon,cookie,2.67,0
1199,2,2002,morning,croissant,5.33,0
1200,2,566,afternoon,muffin,3.97,0
1201,2,2272,afternoon,cookie,2.67,0
1202,2,8901,morning,cookie,2.67,0
1203,2,9954,morning,muffin,3.97,1
1204,2,6249,morning,muffin,3.97,0
1205,2,4790,afternoon,matcha,8.88,0
1206,2,2608,afternoon,muffin,3.97,0
1207,2,949,morning,coffee,3.02,0
1208,2,8406,morning,cookie,2.67,0
1209,2,910,morning,cookie,2.67,0
1210,2,8684,morning,coffee,3.02,1
1211,2,7759,afternoon,croissant,5.33,0
1212,2,9736,morning,coffee,3.02,1
1213,2,3797,morning,coffee,3.02,1
1214,2,1802,morning,cookie,2.67,0
1215,2,6354,morning,coffee,3.02,0
1216,2,9157,morning,croissant,5.33,0
1217,2,951,morning,croissant,5.33,0
1218,2,6693,afternoon,croissant,5.33,0
1219,2,5447,afternoon,coffee,3.02,0
1220,2,4794,morning,muffin,3.97,0
1221,2,5892,morning,matcha,8.88,1
1222,2,7095,morning,matcha,8.88,0
1223,2,7749,afternoon,cookie,2.67,0
1224,2,8771,morning,coffee,3.02,1
1225,2,85,morning,croissant,5.33,0
1226,2,8744,morning,matcha,8.88,0
1227,2,2916,afternoon,croissant,5.33,0
1228,2,6699,morning,matcha,8.88,0
1229,2,7862,afternoon,cookie,2.67,0
1230,2,9286,morning,cookie,2.67,0
1231,2,4947,morning,cookie,2.67,0
1232,2,5023,morning,matcha,8.88,0
1233,2,7821,afternoon,muffin,3.97,0
1234,2,5102,morning,muffin,3.97,0
1235,2,7619,morning,croissant,5.33,0
1236,2,5889,afternoon,coffee,3.02,0
1237,2,5935,morning,croissant,5.33,1
1238,2,318,morning,coffee,3.02,1
1239,2,2640,afternoon,cookie,2.67,0
1240,2,8640,afternoon,matcha,8.88,0
1241,2,8211,morning,muffin,3.97,0
1242,2,3012,afternoon,muffin,3.97,0
1243,2,5418,afternoon,cookie,2.67,1
1244,2,1988,afternoon,cookie,2.67,0
1245,2,1738,afternoon,cookie,2.67,0
1246,2,9792,afternoon,cookie,2.67,0
1247,2,7602,afternoon,coffee,3.02,0
1248,2,846,morning,muffin,3.97,0
1249,2,3566,afternoon,matcha,8.88,1
1250,2,3605,morning,muffin,3.97,0
1251,2,9212,afternoon,matcha,8.88,0
1252,2,8191,morning,muffin,3.97,0
1253,2,281,morning,coffee,3.02,1
1254,2,6958,afternoon,muffin,3.97,0
1255,2,326,morning,croissant,5.33,0
1256,2,7548,morning,muffin,3.97,0
1257,2,5592,morning,croissant,5.33,0
1258,2,7376,afternoon,matcha,8.88,0
1259,2,1449,morning,coffee,3.02,0
1260,2,1321,afternoon,coffee,3.02,0
